,meanWaitTime,action
416,38.833333333333336,No action
417,28.583333333333332,No action
418,28.833333333333332,No action
419,25.166666666666668,No action
420,30.75,No action
421,33.5,No action
422,34.666666666666664,Hold
423,34.5,Skip
424,34.916666666666664,No action
425,35.333333333333336,No action
426,37.583333333333336,No action
427,42.0,No action
428,42.5,No action
429,34.333333333333336,No action
430,35.333333333333336,Hold
431,37.333333333333336,Skip
432,39.0,No action
433,41.416666666666664,Hold
434,41.833333333333336,Skip
435,40.166666666666664,No action
436,32.833333333333336,No action
437,37.166666666666664,Hold
438,39.583333333333336,Skip
439,41.583333333333336,No action
440,44.666666666666664,No action
441,33.75,No action
442,34.333333333333336,No action
443,36.25,No action
444,41.25,Hold
445,42.166666666666664,Skip
446,45.083333333333336,Hold
447,45.5,Skip
448,47.166666666666664,No action
449,45.0,No action
450,48.916666666666664,No action
451,52.25,No action
452,55.416666666666664,No action
453,45.5,No action
454,29.25,Hold
455,31.75,Skip
456,33.166666666666664,No action
457,38.166666666666664,No action
458,31.083333333333332,Hold
459,32.333333333333336,Skip
460,33.166666666666664,No action
461,36.5,Hold
462,39.416666666666664,Skip
463,43.583333333333336,No action
464,32.333333333333336,No action
465,36.5,No action
466,36.916666666666664,No action
467,33.916666666666664,No action
468,35.583333333333336,No action
469,38.25,Hold
470,39.5,Skip
471,41.333333333333336,No action
472,49.5,No action
473,53.5,No action
474,53.333333333333336,No action
475,55.75,No action
476,55.916666666666664,No action
477,56.833333333333336,Hold
478,39.833333333333336,Skip
479,43.666666666666664,No action
480,44.166666666666664,No action
481,32.666666666666664,No action
482,35.416666666666664,No action
483,35.916666666666664,No action
484,42.416666666666664,Hold
485,42.916666666666664,Skip
486,43.75,No action
487,37.75,No action
488,33.083333333333336,Hold
489,33.5,Skip
490,37.5,No action
491,47.0,Hold
492,48.0,Skip
493,49.083333333333336,Skip
494,55.416666666666664,Hold
495,59.583333333333336,Skip
496,63.666666666666664,No action
497,64.83333333333333,No action
498,55.666666666666664,No action
499,56.333333333333336,No action
500,48.75,No action
