,meanWaitTime,action
294,33.083333333333336,Skip
295,34.833333333333336,No action
296,31.416666666666668,No action
297,38.916666666666664,Hold
298,40.916666666666664,No action
299,38.75,Hold
300,35.333333333333336,Hold
301,32.833333333333336,Skip
302,44.083333333333336,Hold
303,46.083333333333336,No action
304,39.666666666666664,Hold
305,41.333333333333336,Skip
306,41.75,Hold
307,31.333333333333332,Skip
308,38.75,Hold
309,40.25,No action
310,32.916666666666664,Hold
311,34.916666666666664,Skip
312,35.75,Hold
313,36.166666666666664,Skip
314,28.25,No action
315,25.166666666666668,Hold
316,26.75,No action
317,24.083333333333332,Hold
318,19.833333333333332,Skip
319,21.5,No action
320,23.833333333333332,No action
321,20.583333333333332,Hold
322,22.833333333333332,No action
323,18.666666666666668,Hold
324,15.25,No action
325,15.583333333333334,No action
326,15.166666666666666,Hold
327,15.916666666666666,No action
328,16.666666666666668,No action
329,8.416666666666666,Hold
330,8.916666666666666,No action
331,9.166666666666666,Skip
332,11.666666666666666,No action
333,18.416666666666668,Hold
334,21.333333333333332,No action
335,21.083333333333332,Hold
336,16.083333333333332,No action
337,24.083333333333332,Hold
338,24.583333333333332,No action
339,14.666666666666666,No action
340,15.666666666666666,Hold
341,12.916666666666666,No action
342,14.916666666666666,No action
343,11.833333333333334,No action
344,13.833333333333334,Hold
345,15.5,No action
346,15.916666666666666,Skip
347,28.583333333333332,No action
348,27.916666666666668,Hold
349,27.25,No action
350,23.833333333333332,No action
351,24.166666666666668,No action
352,25.166666666666668,No action
353,20.25,Hold
354,20.666666666666668,No action
355,18.083333333333332,Hold
356,18.416666666666668,Skip
357,26.5,No action
358,22.25,No action
359,23.416666666666668,Hold
360,24.0,No action
361,26.833333333333332,No action
362,36.833333333333336,No action
363,34.083333333333336,No action
364,34.583333333333336,No action
365,23.416666666666668,Hold
366,23.833333333333332,Skip
367,32.166666666666664,No action
368,24.666666666666668,No action
369,15.5,Hold
370,16.0,No action
371,18.666666666666668,Skip
372,23.5,No action
373,21.166666666666668,No action
374,23.5,Hold
375,24.166666666666668,No action
376,25.833333333333332,No action
377,22.583333333333332,Hold
378,18.166666666666668,Skip
379,16.666666666666668,No action
380,18.916666666666668,No action
381,13.333333333333334,Hold
382,11.5,Hold
383,12.0,Skip
384,10.25,No action
385,11.083333333333334,No action
386,10.583333333333334,Hold
387,12.333333333333334,No action
388,15.833333333333334,Hold
389,17.0,Skip
390,20.916666666666668,No action
391,22.083333333333332,No action
392,25.25,Hold
393,27.833333333333332,No action
394,24.25,Hold
395,25.416666666666668,No action
396,17.583333333333332,Skip
397,29.666666666666668,No action
398,30.25,Hold
399,31.416666666666668,No action
400,26.416666666666668,Hold
401,26.75,No action
402,24.75,Skip
403,15.833333333333334,No action
404,17.916666666666668,No action
405,18.333333333333332,Hold
406,22.083333333333332,No action
407,23.333333333333332,No action
408,23.75,Skip
409,18.916666666666668,No action
410,20.833333333333332,Hold
411,22.333333333333332,No action
412,20.166666666666668,No action
413,21.166666666666668,No action
414,9.583333333333334,No action
415,7.166666666666667,Skip
416,16.666666666666668,No action
417,20.0,Hold
418,20.666666666666668,Hold
419,21.333333333333332,No action
420,18.5,Skip
421,21.833333333333332,Skip
422,27.333333333333332,No action
423,24.833333333333332,No action
424,30.333333333333332,Hold
425,18.75,Skip
426,21.416666666666668,Hold
427,23.416666666666668,Skip
428,30.0,No action
429,30.833333333333332,No action
430,23.5,No action
431,23.916666666666668,No action
432,10.583333333333334,Hold
433,11.833333333333334,Skip
434,13.166666666666666,No action
435,20.833333333333332,No action
436,21.416666666666668,No action
437,20.833333333333332,Hold
438,23.333333333333332,Hold
439,24.583333333333332,Skip
440,26.25,No action
441,26.583333333333332,Hold
442,28.916666666666668,Hold
443,30.416666666666668,No action
444,30.916666666666668,Hold
445,27.416666666666668,Skip
446,34.916666666666664,No action
447,33.25,Hold
448,35.25,Hold
449,36.25,Skip
450,27.0,Skip
451,28.5,Hold
452,19.416666666666668,No action
453,27.166666666666668,Skip
454,30.666666666666668,Hold
455,33.833333333333336,No action
456,30.666666666666668,Skip
457,32.416666666666664,No action
458,35.333333333333336,No action
459,31.0,No action
460,38.0,Hold
461,28.25,No action
462,30.25,No action
463,24.583333333333332,No action
464,23.916666666666668,Skip
465,28.083333333333332,No action
466,31.75,Hold
467,30.0,No action
468,22.666666666666668,No action
469,23.5,No action
470,13.25,Skip
471,17.083333333333332,No action
472,23.083333333333332,Hold
473,20.916666666666668,No action
474,17.166666666666668,No action
475,18.333333333333332,No action
476,10.083333333333334,Skip
477,11.833333333333334,No action
478,18.166666666666668,No action
479,18.833333333333332,Hold
480,13.916666666666666,No action
481,14.166666666666666,No action
482,14.416666666666666,No action
483,14.666666666666666,Skip
484,17.916666666666668,No action
485,13.583333333333334,No action
486,23.416666666666668,Hold
487,24.166666666666668,No action
488,23.0,Hold
489,19.583333333333332,Skip
490,21.75,No action
491,20.916666666666668,No action
492,24.0,No action
493,32.25,Skip
494,35.333333333333336,Hold
495,38.25,Skip
496,40.916666666666664,No action
497,41.583333333333336,No action
498,52.583333333333336,Hold
499,53.916666666666664,Skip
500,52.75,No action
