,meanWaitTime,action
431,11.666666666666666,No action
432,11.833333333333334,Hold
433,7.666666666666667,Hold
434,10.5,Hold
435,9.583333333333334,No action
436,10.166666666666666,Hold
437,11.416666666666666,No action
438,3.4166666666666665,Hold
439,3.9166666666666665,No action
440,7.25,No action
441,13.416666666666666,Hold
442,15.416666666666666,Skip
443,16.916666666666668,No action
444,19.083333333333332,Hold
445,17.416666666666668,Hold
446,25.166666666666668,Hold
447,28.166666666666668,Hold
448,25.0,No action
449,21.5,No action
450,18.0,Hold
451,18.75,Hold
452,20.583333333333332,Hold
453,15.0,Hold
454,17.083333333333332,No action
455,18.583333333333332,Hold
456,16.75,Hold
457,17.083333333333332,Hold
458,17.75,Hold
459,20.75,No action
460,16.25,No action
461,17.25,Hold
462,18.333333333333332,Hold
463,17.666666666666668,Skip
464,18.5,Hold
465,14.333333333333334,Hold
466,16.0,Hold
467,31.833333333333332,Hold
468,30.25,Hold
469,31.083333333333332,Hold
470,26.75,Hold
471,21.5,Hold
472,22.0,Skip
473,34.583333333333336,Hold
474,32.5,Skip
475,32.25,Hold
476,32.0,Skip
477,21.25,Hold
478,22.916666666666668,Hold
479,30.0,Hold
480,30.583333333333332,No action
481,31.416666666666668,No action
482,29.75,No action
483,30.75,Hold
484,25.25,No action
485,26.416666666666668,Hold
486,19.416666666666668,Hold
487,23.0,No action
488,25.083333333333332,Hold
489,24.916666666666668,Hold
490,21.25,No action
491,17.083333333333332,Hold
492,19.666666666666668,No action
493,21.166666666666668,No action
494,16.416666666666668,Hold
495,18.333333333333332,Hold
496,20.166666666666668,Hold
497,18.166666666666668,Hold
498,19.833333333333332,No action
499,22.166666666666668,No action
500,19.166666666666668,Hold
