,meanWaitTime,action
317,179.16666666666666,No action
318,180.66666666666666,No action
319,197.91666666666666,No action
320,176.91666666666666,No action
321,179.41666666666666,No action
322,181.91666666666666,No action
323,183.58333333333334,No action
324,185.25,No action
325,198.0,No action
326,180.5,No action
327,183.25,No action
328,186.0,No action
329,188.0,No action
330,192.41666666666666,No action
331,206.83333333333334,No action
332,185.0,No action
333,187.75,No action
334,190.5,No action
335,192.33333333333334,No action
336,194.16666666666666,No action
337,207.16666666666666,No action
338,193.16666666666666,No action
339,195.91666666666666,No action
340,198.66666666666666,No action
341,200.5,No action
342,206.0,No action
343,216.08333333333334,No action
344,187.66666666666666,No action
345,190.16666666666666,No action
346,192.66666666666666,No action
347,194.33333333333334,No action
348,196.0,No action
349,207.91666666666666,No action
350,202.83333333333334,No action
351,205.33333333333334,No action
352,207.83333333333334,No action
353,209.5,No action
354,212.0,No action
355,229.5,No action
356,204.83333333333334,No action
357,207.58333333333334,No action
358,210.33333333333334,No action
359,212.16666666666666,No action
360,214.0,No action
361,232.33333333333334,No action
362,202.41666666666666,No action
363,204.91666666666666,No action
364,207.41666666666666,No action
365,209.08333333333334,No action
366,210.75,No action
367,222.41666666666666,No action
368,191.33333333333334,No action
369,193.58333333333334,No action
370,195.83333333333334,No action
371,197.33333333333334,No action
372,198.83333333333334,No action
373,210.83333333333334,No action
374,176.33333333333334,No action
375,178.58333333333334,No action
376,180.83333333333334,No action
377,182.33333333333334,No action
378,183.83333333333334,No action
379,194.33333333333334,No action
380,172.08333333333334,No action
381,174.08333333333334,No action
382,176.08333333333334,No action
383,177.41666666666666,No action
384,178.75,No action
385,188.08333333333334,No action
386,156.33333333333334,No action
387,158.08333333333334,No action
388,159.83333333333334,No action
389,161.0,No action
390,162.16666666666666,No action
391,170.5,No action
392,143.91666666666666,No action
393,145.91666666666666,No action
394,147.91666666666666,No action
395,149.25,No action
396,150.58333333333334,No action
397,160.66666666666666,No action
398,143.25,No action
399,145.25,No action
400,147.25,No action
401,148.58333333333334,No action
402,149.91666666666666,No action
403,159.5,No action
404,136.58333333333334,No action
405,139.08333333333334,No action
406,141.58333333333334,No action
407,144.08333333333334,No action
408,145.75,No action
409,154.08333333333334,No action
410,133.75,No action
411,136.0,No action
412,138.25,No action
413,139.75,No action
414,141.25,No action
415,153.41666666666666,No action
416,135.08333333333334,No action
417,137.58333333333334,No action
418,140.08333333333334,No action
419,141.75,No action
420,143.41666666666666,No action
421,155.25,No action
422,135.08333333333334,No action
423,140.08333333333334,No action
424,142.58333333333334,No action
425,145.08333333333334,No action
426,146.75,No action
427,155.08333333333334,No action
428,152.0,No action
429,156.5,No action
430,158.75,No action
431,161.0,No action
432,162.66666666666666,No action
433,170.0,No action
434,171.66666666666666,No action
435,175.66666666666666,No action
436,177.66666666666666,No action
437,179.66666666666666,No action
438,181.0,No action
439,187.66666666666666,No action
440,154.58333333333334,No action
441,156.33333333333334,No action
442,158.08333333333334,No action
443,159.25,No action
444,160.41666666666666,No action
445,168.58333333333334,No action
446,142.58333333333334,No action
447,144.08333333333334,No action
448,145.58333333333334,No action
449,146.58333333333334,No action
450,147.58333333333334,No action
451,154.58333333333334,No action
452,124.75,No action
453,126.0,No action
454,127.25,No action
455,128.08333333333334,No action
456,128.91666666666666,No action
457,135.33333333333334,No action
458,111.41666666666667,No action
459,112.66666666666667,No action
460,114.0,No action
461,115.0,No action
462,116.0,No action
463,125.5,No action
464,99.5,No action
465,103.0,No action
466,105.0,No action
467,107.08333333333333,No action
468,110.33333333333333,No action
469,115.75,No action
470,96.0,No action
471,98.5,No action
472,101.0,No action
473,102.66666666666667,No action
474,104.33333333333333,No action
475,117.08333333333333,No action
476,103.41666666666667,No action
477,106.16666666666667,No action
478,108.91666666666667,No action
479,110.75,No action
480,112.58333333333333,No action
481,125.41666666666667,No action
482,103.83333333333333,No action
483,106.58333333333333,No action
484,109.33333333333333,No action
485,111.16666666666667,No action
486,115.75,No action
487,125.83333333333333,No action
488,127.41666666666667,No action
489,132.91666666666666,No action
490,135.66666666666666,No action
491,138.41666666666666,No action
492,140.25,No action
493,149.41666666666666,No action
494,143.25,No action
495,145.75,No action
496,148.25,No action
497,149.91666666666666,No action
498,151.58333333333334,No action
499,163.25,No action
500,158.75,No action
