,headwaySD
0,2301.703636395114
0,2326.0542025672644
0,2342.467583550679
0,2394.9724336505924
0,2437.155276934689
0,2437.1575760244964
0,2437.1581138233773
0,2437.158416584245
0,2437.1584874055025
0,2437.1585272752477
0,2437.1585440624704
0,2437.1585440624917
0,2437.158544062504
0,2437.1585440625067
0,2437.1585440625086
0,2437.158544062509
0,2437.158544062509
0,2437.0106478956272
0,2437.0533709761153
0,2436.937068265198
0,2436.9519347960595
0,2436.891364754691
0,2437.158543133589
0,2437.1585437872736
0,2437.158543940182
0,2437.158544026264
0,2437.1585440464
0,2437.158544057736
0,2437.158544062509
0,2437.158544062509
0,2437.158544062509
0,2437.158544062509
0,2437.158544062509
0,2437.158544062509
0,2437.158544062509
0,2437.0106478956272
0,2437.0533709761153
0,2436.937068265198
0,2436.9519347960595
0,2444.111298091067
0,2419.959463705144
0,2418.6656239767112
0,2416.543383620555
0,2408.8015852213916
0,2398.900127399405
0,2386.212842208423
0,2385.6142609649987
0,2383.077757443985
0,2382.0083176539533
0,2383.4717540178226
0,2377.168607970066
0,2366.7134468759004
0,2370.7986317489185
0,2371.2791576883888
0,2371.1997135969364
0,2376.6705173461028
0,2377.125954774583
0,2376.1221659736007
0,2411.4375086250448
0,2414.6890825110804
0,2416.977301621666
0,2418.337667135376
0,2418.9277369115043
0,2420.5804966417336
0,2436.769518565037
0,2437.0432771002716
0,2437.107314286112
0,2434.9982134813176
0,2429.951860811689
0,2426.344155356285
0,2414.8389019433357
0,2415.9648001610503
0,2415.171368105496
0,2403.266365943595
0,2398.2977125379884
0,2397.1060126627567
0,2437.1524223943447
0,2437.1558233210026
0,2437.1577379168602
0,2437.1581857755523
0,2437.1584379034102
0,2437.1584968806874
0,2200.029459000061
0,2168.8584707473597
0,2159.0905880601463
0,2163.54470109173
0,2169.4524062574233
0,2145.25910365103
0,2122.65296848479
0,2098.3922321168625
0,2085.9211023718876
0,2067.5674508524053
0,1974.9679113094182
0,1990.1202439931865
0,2012.9668487625631
0,2026.8981371161672
0,2045.4381405913828
0,2054.966630145717
0,2056.7693760692846
0,2162.734842268087
0,2162.5013442704103
0,2145.246987627972
0,2111.1889926484173
0,2084.9445777329433
0,1929.4156420615932
0,1944.2187402028062
0,1966.4056309505784
0,1976.4894414947098
0,1983.5999586076173
0,1976.347564984103
0,1921.9196366122746
0,1919.333573569302
0,1917.8319717883423
0,1917.4813492683538
0,1917.2840668671993
0,1917.20102818196
0,1849.301083545039
0,2014.9183554455333
0,2043.5811386877263
0,2051.8566390468136
0,2047.6165561530174
0,2031.5983271468695
0,1854.3732116372776
0,1829.8675313694707
0,1810.2836438522593
0,1790.7834569820975
0,1755.2501086249426
0,1566.3786155354217
0,1556.7885137019236
0,1566.524360561784
0,1579.8711442687109
0,1591.8381068729045
0,1670.5353726530661
