,meanWaitTime,action
297,73.5,No action
298,75.83333333333333,No action
299,66.66666666666667,No action
300,69.58333333333333,No action
301,71.08333333333333,No action
302,74.41666666666667,No action
303,77.91666666666667,No action
304,82.33333333333333,No action
305,71.16666666666667,No action
306,73.08333333333333,No action
307,75.08333333333333,No action
308,80.41666666666667,No action
309,81.75,No action
310,82.41666666666667,No action
311,78.58333333333333,No action
312,80.33333333333333,No action
313,82.58333333333333,No action
314,56.5,No action
315,60.0,No action
316,72.25,No action
317,73.41666666666667,No action
318,55.666666666666664,No action
319,50.333333333333336,No action
320,51.333333333333336,No action
321,51.833333333333336,No action
322,64.08333333333333,No action
323,65.41666666666667,No action
324,39.666666666666664,No action
325,41.166666666666664,No action
326,40.5,No action
327,43.416666666666664,No action
328,52.833333333333336,No action
329,53.5,No action
330,29.916666666666668,No action
331,35.166666666666664,No action
332,38.166666666666664,No action
333,44.333333333333336,No action
334,29.75,No action
335,27.083333333333332,No action
336,31.583333333333332,No action
337,35.083333333333336,No action
338,35.666666666666664,No action
339,44.416666666666664,No action
340,45.0,No action
341,38.583333333333336,No action
342,40.083333333333336,No action
343,41.083333333333336,No action
344,31.333333333333332,No action
345,44.416666666666664,No action
346,41.25,No action
347,37.25,No action
348,18.083333333333332,No action
349,20.083333333333332,No action
350,36.5,No action
351,35.0,No action
352,36.333333333333336,No action
353,24.083333333333332,No action
354,30.666666666666668,No action
355,41.0,No action
356,38.083333333333336,No action
357,38.583333333333336,No action
358,40.583333333333336,No action
359,42.416666666666664,No action
360,45.083333333333336,No action
361,44.416666666666664,No action
362,45.583333333333336,No action
363,45.166666666666664,No action
364,52.75,No action
365,56.583333333333336,No action
366,57.75,No action
367,57.666666666666664,No action
368,59.166666666666664,No action
369,64.33333333333333,No action
370,59.5,No action
371,63.0,No action
372,53.416666666666664,No action
373,54.916666666666664,No action
374,66.25,No action
375,66.83333333333333,No action
376,51.5,No action
377,54.5,No action
378,57.5,No action
379,61.0,No action
380,63.75,No action
381,68.58333333333333,No action
382,70.58333333333333,No action
383,71.25,No action
384,62.5,No action
385,63.166666666666664,No action
386,67.83333333333333,No action
387,69.66666666666667,No action
388,73.66666666666667,No action
389,76.33333333333333,No action
390,66.33333333333333,No action
391,56.083333333333336,No action
392,57.583333333333336,No action
393,59.083333333333336,No action
394,61.583333333333336,No action
395,77.25,No action
396,78.75,No action
397,45.916666666666664,No action
398,47.666666666666664,No action
399,52.333333333333336,No action
400,56.416666666666664,No action
401,59.916666666666664,No action
402,54.75,No action
403,58.75,No action
404,59.416666666666664,No action
405,58.583333333333336,No action
406,62.666666666666664,No action
407,64.41666666666667,No action
408,57.083333333333336,No action
409,60.583333333333336,No action
410,64.58333333333333,No action
411,65.58333333333333,No action
412,45.0,No action
413,45.916666666666664,No action
414,43.666666666666664,No action
415,49.583333333333336,No action
416,53.5,No action
417,54.166666666666664,No action
418,37.666666666666664,No action
419,38.333333333333336,No action
420,36.166666666666664,No action
421,41.333333333333336,No action
422,48.666666666666664,No action
423,50.166666666666664,No action
424,46.583333333333336,No action
425,54.25,No action
426,60.25,No action
427,65.5,No action
428,69.25,No action
429,71.66666666666667,No action
430,72.5,No action
431,75.66666666666667,No action
432,78.66666666666667,No action
433,80.16666666666667,No action
434,87.66666666666667,No action
435,93.66666666666667,No action
436,88.66666666666667,No action
437,86.58333333333333,No action
438,88.33333333333333,No action
439,93.58333333333333,No action
440,97.25,No action
441,104.66666666666667,No action
442,109.25,No action
443,109.91666666666667,No action
444,89.41666666666667,No action
445,92.91666666666667,No action
446,96.41666666666667,No action
447,106.91666666666667,No action
448,101.91666666666667,No action
449,103.08333333333333,No action
450,103.66666666666667,No action
451,82.66666666666667,No action
452,84.16666666666667,No action
453,94.66666666666667,No action
454,92.75,No action
455,94.0,No action
456,72.5,No action
457,73.5,No action
458,75.5,No action
459,79.5,No action
460,81.83333333333333,No action
461,83.08333333333333,No action
462,84.33333333333333,No action
463,87.0,No action
464,66.0,No action
465,67.08333333333333,No action
466,69.5,No action
467,72.83333333333333,No action
468,76.08333333333333,No action
469,79.16666666666667,No action
470,77.16666666666667,No action
471,58.5,No action
472,53.25,No action
473,57.5,No action
474,61.583333333333336,No action
475,65.08333333333333,No action
476,66.0,No action
477,66.66666666666667,No action
478,42.5,No action
479,47.333333333333336,No action
480,52.0,No action
481,63.5,No action
482,62.5,No action
483,64.66666666666667,No action
484,46.75,No action
485,51.916666666666664,No action
486,57.333333333333336,No action
487,66.83333333333333,No action
488,59.25,No action
489,60.416666666666664,No action
490,66.66666666666667,No action
491,72.5,No action
492,75.0,No action
493,91.66666666666667,No action
494,92.5,No action
495,81.33333333333333,No action
496,90.75,No action
497,96.58333333333333,No action
498,99.08333333333333,No action
499,108.25,No action
500,109.16666666666667,No action
