,meanWaitTime,action
342,13.5,Hold
343,13.916666666666666,Hold
344,12.166666666666666,No action
345,12.5,Hold
346,9.416666666666666,No action
347,16.833333333333332,Hold
348,17.833333333333332,Hold
349,6.25,No action
350,19.0,No action
351,19.5,No action
352,3.3333333333333335,No action
353,11.0,Hold
354,9.833333333333334,Hold
355,12.333333333333334,No action
356,12.75,No action
357,5.916666666666667,No action
358,12.0,Hold
359,12.25,Hold
360,10.333333333333334,Hold
361,10.666666666666666,No action
362,6.416666666666667,No action
363,6.666666666666667,No action
364,13.25,Hold
365,14.916666666666666,Hold
366,13.833333333333334,No action
367,4.666666666666667,No action
368,19.083333333333332,Hold
369,20.583333333333332,Hold
370,17.583333333333332,Hold
371,18.916666666666668,No action
372,22.666666666666668,Hold
373,23.166666666666668,Hold
374,20.666666666666668,No action
375,21.083333333333332,Hold
376,12.166666666666666,Hold
377,5.75,Hold
378,6.916666666666667,No action
379,7.25,Hold
380,5.416666666666667,No action
381,5.583333333333333,Hold
382,6.416666666666667,No action
383,5.333333333333333,Hold
384,6.583333333333333,No action
385,7.083333333333333,Hold
386,8.583333333333334,Hold
387,5.75,No action
388,8.666666666666666,No action
389,7.75,Hold
390,12.333333333333334,Hold
391,14.416666666666666,Hold
392,11.583333333333334,Hold
393,12.416666666666666,No action
394,11.0,Hold
395,14.666666666666666,Hold
396,15.583333333333334,Hold
397,10.75,Hold
398,7.833333333333333,No action
399,9.916666666666666,Hold
400,9.166666666666666,Hold
401,9.5,No action
402,10.333333333333334,No action
403,7.833333333333333,No action
404,14.416666666666666,Hold
405,15.416666666666666,No action
406,15.5,Hold
407,10.583333333333334,Hold
408,6.833333333333333,No action
409,12.666666666666666,No action
410,12.916666666666666,Hold
411,12.5,No action
412,13.333333333333334,Hold
413,8.416666666666666,Hold
414,9.166666666666666,No action
415,9.666666666666666,No action
416,8.0,Hold
417,8.333333333333334,Hold
418,6.166666666666667,Hold
419,7.166666666666667,No action
420,7.416666666666667,No action
421,5.583333333333333,No action
422,13.0,Hold
423,13.416666666666666,Hold
424,6.0,Hold
425,5.666666666666667,Hold
426,8.0,Hold
427,8.666666666666666,No action
428,16.833333333333332,No action
429,17.25,Hold
430,12.833333333333334,Hold
431,15.166666666666666,No action
432,15.833333333333334,No action
433,13.166666666666666,Hold
434,13.583333333333334,Hold
435,14.75,No action
436,15.333333333333334,No action
437,7.5,No action
438,21.75,Hold
439,22.416666666666668,Hold
440,19.083333333333332,Hold
441,15.75,No action
442,13.833333333333334,No action
443,10.25,No action
444,13.083333333333334,Hold
445,17.083333333333332,Hold
446,16.333333333333332,No action
447,16.75,No action
448,17.166666666666668,No action
449,19.333333333333332,Hold
450,20.166666666666668,Hold
451,14.416666666666666,No action
452,14.666666666666666,No action
453,12.5,Hold
454,13.333333333333334,Hold
455,7.5,No action
456,13.666666666666666,Hold
457,17.416666666666668,Hold
458,17.916666666666668,Hold
459,18.416666666666668,Hold
460,17.166666666666668,Hold
461,25.0,No action
462,25.583333333333332,No action
463,26.166666666666668,Hold
464,24.0,Hold
465,13.833333333333334,Hold
466,11.0,Hold
467,6.916666666666667,Hold
468,7.75,Hold
469,9.25,Hold
470,7.416666666666667,No action
471,14.5,Hold
472,13.75,Hold
473,13.583333333333334,Hold
474,16.916666666666668,No action
475,17.416666666666668,Hold
476,15.0,No action
477,21.083333333333332,Hold
478,19.333333333333332,Hold
479,14.416666666666666,Hold
480,17.166666666666668,No action
481,11.666666666666666,No action
482,22.0,Hold
483,22.666666666666668,Hold
484,21.833333333333332,No action
485,18.416666666666668,Hold
486,16.75,Hold
487,15.083333333333334,No action
488,22.083333333333332,Hold
489,22.166666666666668,Hold
490,23.25,Hold
491,20.666666666666668,Hold
492,16.916666666666668,No action
493,13.833333333333334,No action
494,20.5,Hold
495,21.666666666666668,Hold
496,15.416666666666666,No action
497,15.916666666666666,No action
498,11.25,No action
499,7.583333333333333,No action
500,16.0,Hold
