,headwaySD
0,1401.1805417859205
0,1405.6347924116446
0,1395.5261957294117
0,1391.708470037745
0,1348.2287271768444
0,1353.6190971121048
0,1384.179360766377
0,1452.3731725206173
0,1478.3175168545536
0,1449.8468898753606
0,1412.8125582018404
0,1411.3026361799768
0,1413.5138192459422
0,1471.0941947646645
0,1480.8401646526738
0,1454.5051787581942
0,1440.9307310121656
0,1388.3872049658703
0,1402.498439300074
0,1447.499804508484
0,1450.6985915705432
0,1451.4302079701083
0,1416.098770654862
0,1255.6576524290606
0,1254.2739200833346
0,1312.3257502728907
0,1323.0306901782342
0,1269.9880917493367
0,1238.767106322934
0,1241.694791605701
0,1244.6322764519662
0,1305.3599354181913
0,1255.0429276184495
0,1209.2981229862626
0,1218.9964289747059
0,1188.9793909361388
0,1224.9477174444798
0,1184.1902495831157
0,1177.2668634616912
0,1225.3518208732878
0,1196.7307896715963
0,1263.052588260557
0,1264.0033596065016
0,1262.7443499140568
0,1232.88476122489
0,1227.6487835728792
0,1291.3154647687295
0,1393.988872316323
0,1411.1080147117523
0,1413.5583343084957
0,1342.3845180163016
0,1340.459226659035
0,1349.5715442439753
0,1425.8014316246736
0,1429.0094884465661
0,1416.0699125060485
0,1396.7747837418656
0,1348.5456405410316
0,1376.8933091566628
0,1424.4254987231284
0,1435.912848882163
0,1467.3822535485883
0,1416.7345175628284
0,1406.4482276024294
0,1412.6706547674235
0,1400.684473198908
0,1401.2374757332066
0,1524.8446929444615
0,1514.3245241816198
0,1503.4380932854092
0,1495.1818825026635
0,1479.9788412784715
0,1492.3128902368176
0,1638.8013761657226
0,1641.278325772797
0,1580.8763322288119
0,1555.8343599072134
0,1546.5910140481726
0,1565.442507716487
0,1634.9726323101459
0,1645.3764510565827
0,1629.3178799193506
0,1603.040520339022
0,1417.1570112506336
0,1529.4412452003114
0,1537.696204081087
0,1557.8619345544282
0,1566.8860583487763
0,1560.231548667859
0,1502.7890332458198
0,1626.8355298649938
0,1628.2972731315713
0,1580.8763322288119
0,1543.168726679368
0,1456.0879304206508
0,1402.013901032889
0,1487.7967657971608
0,1508.8941359727012
0,1516.334578330523
0,1476.9664873342379
0,1430.8870646101402
0,1430.3669149161117
0,1446.6749349446566
0,1446.5060772715008
0,1434.5393689655205
0,1387.770750453244
0,1392.7971429219092
0,1415.131172438891
0,1413.7037233416252
0,1345.208823697603
0,1303.7685159499067
0,1401.4280336826196
0,1431.2721938781897
0,1435.912848882163
0,1444.2315269018407
0,1448.7475279947016
0,1440.0888786700807
0,1460.7796291952711
0,1438.2461191464342
0,1507.9055126043395
0,1510.858914314459
0,1504.566876063673
0,1504.14462753686
0,1495.5688800909134
0,1503.504021833049
0,1594.2706466369555
0,1594.1540294687186
0,1583.0807169928394
0,1578.1283857321607
0,1525.1814736695724
0,1522.4017479442314
0,1608.3085753818511
0,1583.7596293775766
0,1547.3878261340587
0,1497.5054328599279
0,1486.229216754229
0,1482.0032678548139
0,1590.7941562752653
0,1590.6472764300859
0,1546.5535939967378
0,1528.2871348031833
0,1482.7396294996936
0,1456.1224285827827
0,1575.4591782491977
0,1590.975221854038
0,1592.9666758366773
0,1419.0874332011165
0,1417.535844062819
0,1429.5804523885322
0,1434.4817620808412
0,1437.9131860505822
0,1430.3523921277426
0,1417.1567610153631
0,1415.4986142630682
0,1467.562324476231
0,1470.021880220488
0,1466.6126804128617
0,1458.789127468892
0,1409.7198986636788
0,1536.5978743935314
0,1510.0795979159448
0,1504.4068538045235
0,1502.9713450415902
0,1390.0500891636561
0,1537.270035711676
0,1536.7219394362953
0,1525.7782922614838
0,1463.0914546021288
0,1434.08715695632
0,1434.227133165102
0,1540.3351068109748
0,1507.1740042498107
0,1485.3117704621652
0,1433.1612202408944
0,1396.1999520638944
0,1415.8089023273253
0,1417.6613209108395
0,1362.7233880438912
0,1356.337003283988
0,1370.0385010846985
0,1380.3365178733395
0,1426.8950882696656
0,1410.3133220069637
0,1387.016877771842
0,1207.4880319116642
