,meanWaitTime,action
319,866.4166666666666,Skip
320,872.4166666666666,Skip
321,873.4166666666666,Skip
322,879.4166666666666,Skip
323,881.4166666666666,Skip
324,884.4166666666666,Skip
325,893.4166666666666,Skip
326,899.4166666666666,Skip
327,900.4166666666666,Skip
328,906.4166666666666,Skip
329,908.4166666666666,Skip
330,911.4166666666666,Skip
331,920.4166666666666,Skip
332,926.4166666666666,Skip
333,927.4166666666666,Skip
334,933.4166666666666,Skip
335,935.4166666666666,Skip
336,938.4166666666666,Skip
337,947.4166666666666,Skip
338,953.4166666666666,Skip
339,954.4166666666666,Skip
340,960.4166666666666,Skip
341,962.4166666666666,Skip
342,965.4166666666666,Skip
343,974.4166666666666,Skip
344,980.4166666666666,Skip
345,981.4166666666666,Skip
346,987.4166666666666,Skip
347,989.4166666666666,Skip
348,992.4166666666666,Skip
349,1001.4166666666666,Skip
350,1007.4166666666666,Skip
351,1008.4166666666666,Skip
352,1014.4166666666666,Skip
353,1016.4166666666666,Skip
354,1019.4166666666666,Skip
355,1028.4166666666667,Skip
356,1034.4166666666667,Skip
357,1035.4166666666667,No action
358,954.0833333333334,Skip
359,952.9166666666666,Skip
360,955.6666666666666,Skip
361,963.9166666666666,Skip
362,969.4166666666666,Skip
363,975.8333333333334,Skip
364,977.6666666666666,Skip
365,980.4166666666666,Skip
366,981.3333333333334,Skip
367,988.6666666666666,Skip
368,994.1666666666666,Skip
369,1000.5833333333334,Skip
370,1002.4166666666666,Skip
371,1005.1666666666666,Skip
372,1006.0833333333334,Skip
373,1013.4166666666666,Skip
374,1018.9166666666666,Skip
375,1025.3333333333333,Skip
376,1027.1666666666667,Skip
377,1030.0,Skip
378,1031.0,Skip
379,1039.0,Skip
380,1045.0,Skip
381,1052.0,Skip
382,1054.0,Skip
383,1057.0,Skip
384,1058.0,Skip
385,1066.0,Skip
386,1072.0,Skip
387,1079.0,Skip
388,1081.0,Skip
389,1084.0,Skip
390,1085.0,Skip
391,1093.0,Skip
392,1099.0,Skip
393,1106.0,Skip
394,1108.0,Skip
395,1111.0,Skip
396,1112.0,Skip
397,1120.0,Skip
398,1126.0,Skip
399,1133.0,Skip
400,1135.0,Skip
401,1138.0,Skip
402,1139.0,Skip
403,1147.0,Skip
404,1153.0,Skip
405,1160.0,Skip
406,1162.0,Skip
407,1165.0,Skip
408,1166.0,Skip
409,1174.0,Skip
410,1180.0,Skip
411,1187.0,Skip
412,1189.0,Skip
413,1192.0,Skip
414,1193.0,Skip
415,1201.0,Skip
416,1207.0,Skip
417,1214.0,Skip
418,1216.0,Skip
419,1219.0,Skip
420,1220.0,Skip
421,1228.0,Skip
422,1234.0,Skip
423,1241.0,Skip
424,1243.0,Skip
425,1246.0,Skip
426,1247.0,Skip
427,1255.0,Skip
428,1261.0,Skip
429,1268.0,Skip
430,1270.0,Skip
431,1273.0,Skip
432,1274.0,Skip
433,1282.0,Skip
434,1288.0,Skip
435,1295.0,Skip
436,1297.0,Skip
437,1300.0,Skip
438,1301.0,Skip
439,1309.0,Skip
440,1315.0,Skip
441,1322.0,Skip
442,1324.0,Skip
443,1327.0,Skip
444,1328.0,Skip
445,1336.0,Skip
446,1342.0,Skip
447,1349.0,Skip
448,1351.0,Skip
449,1354.0,Skip
450,1355.0,Skip
451,1363.0,Skip
452,1369.0,Skip
453,1376.0,Skip
454,1378.0,Skip
455,1381.0,Skip
456,1382.0,No action
457,1346.8333333333333,Skip
458,1292.0833333333333,Skip
459,1277.6666666666667,Skip
460,1279.5,Skip
461,1282.25,Skip
462,1290.5,Skip
463,1296.0833333333333,Skip
464,1303.0833333333333,Skip
465,1304.0833333333333,Skip
466,1305.0833333333333,Skip
467,1308.0833333333333,Skip
468,1317.0833333333333,Skip
469,1323.0833333333333,Skip
470,1330.0833333333333,Skip
471,1331.0833333333333,Skip
472,1332.0833333333333,Skip
473,1335.0833333333333,Skip
474,1344.0833333333333,Skip
475,1350.0833333333333,Skip
476,1357.0833333333333,Skip
477,1358.0833333333333,Skip
478,1359.0833333333333,Skip
479,1362.0833333333333,Skip
480,1371.0833333333333,Skip
481,1377.0833333333333,Skip
482,1384.0833333333333,Skip
483,1385.0833333333333,Skip
484,1386.0833333333333,Skip
485,1389.0833333333333,Skip
486,1398.0833333333333,Skip
487,1404.0833333333333,Skip
488,1411.0833333333333,Skip
489,1412.0833333333333,Skip
490,1413.0833333333333,Skip
491,1416.0833333333333,Skip
492,1425.0833333333333,Skip
493,1431.0833333333333,Skip
494,1438.0833333333333,Skip
495,1439.0833333333333,Skip
496,1440.0833333333333,Skip
497,1443.0833333333333,Skip
498,1452.0833333333333,Skip
499,1458.0833333333333,Skip
500,1465.0833333333333,Skip
