,HeadwayRew,SD,Reward,Action
452,-113.21999999999981,-1061.1976295152986,-1174.4176295152984,0
453,-269.39939999999984,-1328.0048238700876,-1597.4042238700874,0
454,-778.4387999999999,-742.2706686617462,-1520.709468661746,0
455,-265.99799999999993,-1337.4225805215376,-1603.4205805215374,2
456,-326.80800000000005,-1392.244748598464,-1719.052748598464,0
457,-113.21999999999981,-1370.6501555425764,-1483.8701555425762,0
458,-269.3993999999998,-1663.1996753246437,-1932.5990753246435,0
459,-780.1892999999999,-1691.3148021583684,-2471.5041021583684,0
460,-218.994,-1275.547709809398,-1494.5417098093978,2
461,-336.80999999999995,-529.8942902965543,-866.7042902965543,0
462,-133.22399999999985,-622.9558027839713,-756.1798027839711,0
463,-851.6447999999998,-740.6353571240184,-1592.2801571240182,0
464,-322.15739999999977,-892.7321484571332,-1214.889548457133,2
465,-532.8503999999999,-1233.9139151496754,-1766.7643151496754,0
466,-175.18200000000002,-1284.9638866520725,-1460.1458866520725,0
467,-316.81199999999995,-769.6283857955227,-1086.4403857955226,0
468,-123.22199999999987,-681.0168247228225,-804.2388247228224,0
469,-821.6387999999998,-840.0566462381503,-1661.69544623815,0
470,-292.7993999999999,-926.9468856891904,-1219.7462856891902,2
471,-542.8538999999998,-1484.514006520503,-2027.3679065205029,0
472,-225.19799999999995,-1572.279410777727,-1797.4774107777268,0
473,-366.816,-803.437787814893,-1170.253787814893,0
474,-83.21399999999983,-1018.1803043774825,-1101.3943043774823,0
475,-811.6427999999997,-1127.6386945983875,-1939.2814945983873,0
476,-284.9993999999998,-1196.08491848289,-1481.08431848289,2
477,-552.8603999999999,-882.5173287565269,-1435.3777287565267,0
478,-215.18999999999986,-873.038394853794,-1088.2283948537938,0
479,-326.80799999999994,-952.7356605527523,-1279.5436605527523,0
480,-73.21199999999985,-1120.1882560038239,-1193.4002560038236,0
481,-801.6347999999997,-1220.6334580409014,-2022.268258040901,0
482,-277.58369999999985,-1271.5072119339318,-1549.0909119339317,2
483,-552.006,-1730.4612628493662,-2282.4672628493663,0
484,-265.0469999999999,-1998.9505602245947,-2263.9975602245945,0
485,-358.569,-2030.7906593793025,-2389.3596593793027,0
486,-43.20599999999979,-2366.4579964345216,-2409.6639964345213,0
487,-269.39939999999984,-2531.102242107181,-2800.501642107181,0
488,-780.1877999999999,-2567.2220706436756,-3347.4098706436753,0
489,-582.012,-2012.26644662734,-2594.2784466273397,2
490,-360.00599999999986,-2285.2390849877297,-2645.2450849877296,0
491,-278.39999999999986,-2391.4241605276875,-2669.824160527687,0
492,-53.207999999999835,-2072.137212048361,-2125.3452120483607,0
493,-269.3993999999998,-2249.081207960264,-2518.4806079602636,0
494,-778.4387999999999,-999.9076868502524,-1778.3464868502524,0
495,-582.8664,-1754.3949469831475,-2337.2613469831476,1
496,-390.0179999999999,-1786.8171140015672,-2176.835114001567,0
497,-278.3999999999998,-2019.768590705381,-2298.1685907053807,0
498,-63.20999999999981,-2054.212345401517,-2117.4223454015164,0
499,-269.3933999999999,-1723.3683719842245,-1992.7617719842244,0
500,-778.4387999999999,-92.97604828962972,-871.4148482896296,0
501,-642.8724,-344.7961136671932,-987.6685136671931,1
502,-440.0279999999998,-356.94544245429006,-796.9734424542899,0
503,-93.21599999999987,-435.84321722380855,-529.0592172238084,0
504,-278.39399999999983,-76.59703359501303,-354.9910335950129,0
505,-269.39939999999984,-96.45136367908728,-365.8507636790871,0
506,-778.4387999999999,-149.50633951627455,-927.9451395162745,0
507,-480.02999999999986,-362.8688468303665,-842.8988468303664,2
508,-93.2159999999998,-498.02285088136273,-591.2388508813625,0
509,-552.8558999999999,-535.0337424457971,-1087.889642445797,0
510,-278.39999999999986,-540.3944598367217,-818.7944598367216,0
511,-269.3993999999998,-594.705629328961,-864.1050293289608,0
512,-778.4387999999999,-625.4508773676795,-1403.8896773676793,0
513,-530.0459999999999,-897.5237557982642,-1427.5697557982642,2
514,-103.21799999999985,-1004.8813241152188,-1108.0993241152187,0
515,-562.8624,-1105.328614284257,-1668.1910142842569,0
516,-278.3999999999998,-1225.4811748860118,-1503.8811748860116,0
517,-269.3933999999999,-1250.353338060886,-1519.746738060886,0
518,-755.0387999999999,-891.1580979576831,-1646.1968979576832,0
519,-550.0499999999998,-981.9719117956255,-1532.0219117956253,2
520,-103.21799999999985,-1240.1950003482873,-1343.4130003482871,0
521,-309.1979999999999,-1460.7025748667052,-1769.900574866705,0
522,-226.1994,-1487.1930503095048,-1713.3924503095047,0
523,-522.0503999999999,-381.1814076729813,-903.2318076729812,0
524,-776.8788,-749.2033005503617,-1526.0821005503617,0
525,-560.0459999999998,-833.9863488091396,-1394.0323488091394,2
526,-133.22399999999985,-1113.896689803662,-1247.120689803662,0
527,-309.1979999999999,-1316.4279091541625,-1625.6259091541624,0
528,-522.0459,-959.4976758700358,-1481.5435758700357,0
529,-263.19839999999976,-984.1832801307328,-1247.3816801307325,0
530,-778.4387999999999,-1248.0070868744651,-2026.445886874465,0
531,-550.0499999999997,-1436.2563973361055,-1986.3063973361052,2
532,-123.22199999999987,-1832.4714774193774,-1955.6934774193774,0
533,-309.19799999999987,-1928.9006713669835,-2238.0986713669836,0
534,-522.0503999999999,-997.3973525575898,-1519.4477525575896,0
535,-269.3933999999999,-1105.5014829881004,-1374.8948829881003,0
536,-778.4387999999999,-1484.7890025933727,-2263.227802593373,0
537,-460.03199999999987,-1829.5194949008394,-2289.5514949008393,2
538,-103.21799999999985,-2119.9697385156755,-2223.1877385156754,0
539,-522.0503999999999,-465.72250559987145,-987.7729055998714,0
540,-269.39939999999984,-286.0886789480182,-555.488078948018,0
541,-778.4387999999999,-551.6515677692054,-1330.0903677692054,0
542,-450.0239999999999,-732.6205831730972,-1182.644583173097,2
543,-369.2099999999999,-876.3683922237777,-1245.5783922237777,0
544,-103.21799999999985,-565.0303787309925,-668.2483787309924,0
545,-522.0459,-661.8408133548598,-1183.8867133548597,0
546,-269.3993999999998,-708.1262316847187,-977.5256316847185,0
547,-778.4387999999999,-792.8604830331474,-1571.2992830331473,0
548,-420.02399999999994,-1043.8637458979022,-1463.887745897902,2
549,-359.2079999999999,-1195.7074261243379,-1554.9154261243377,0
550,-93.2159999999998,-1246.7007909768176,-1339.9167909768175,0
551,-522.0503999999999,-1456.1391584903174,-1978.1895584903173,0
552,-267.6443999999999,-1513.546999600607,-1781.191399600607,0
553,-769.0788,-912.1262114178913,-1681.2050114178915,0
554,-430.0259999999999,-1177.1283702298574,-1607.1543702298572,2
555,-349.2059999999999,-1353.641795306277,-1702.8477953062768,0
556,-63.20999999999981,-1380.8113492516718,-1444.0213492516716,0
557,-246.20339999999996,-1549.919166351014,-1796.1225663510138,0
558,-522.0503999999999,-1579.1311630133832,-2101.1815630133833,0
559,-715.6727999999998,-968.2222449187768,-1683.8950449187766,0
560,-440.0219999999999,-1131.8809988490643,-1571.9029988490643,2
561,-83.21399999999983,-1255.667678966055,-1338.881678966055,0
562,-186.1853999999999,-1474.672509030018,-1660.857909030018,0
563,-522.0459,-199.0560473836452,-721.1019473836452,0
564,-655.6607999999999,-603.662653216918,-1259.3234532169179,0
565,-400.01999999999975,-641.9991372441416,-1042.0191372441413,2
566,-83.21399999999983,-734.9105425530074,-818.1245425530072,0
567,-419.21999999999986,-866.2401950703716,-1285.4601950703714,0
568,-126.17339999999984,-912.2660552467989,-1038.4394552467988,0
569,-522.0503999999999,-747.8798024341138,-1269.9302024341137,0
570,-665.6627999999997,-1231.6186039336835,-1897.2814039336831,0
571,-430.0259999999999,-1285.4386760946632,-1715.464676094663,2
572,-103.21799999999985,-1362.5321655734306,-1465.7501655734304,0
573,-136.18139999999988,-1660.1966346055383,-1796.3780346055382,0
574,-379.212,-1690.305499014897,-2069.517499014897,0
575,-522.0503999999999,-1170.7543721891454,-1692.8047721891453,0
576,-490.03199999999987,-1804.060896976596,-2294.092896976596,0
577,-113.21999999999981,-1926.4248948649818,-2039.6448948649816,0
578,-555.6407999999998,-2167.5608370290843,-2723.201637029084,0
579,-26.79539999999979,-2299.7347673155705,-2326.5301673155705,2
580,-459.2279999999999,-2232.002015132503,-2691.230015132503,0
581,-522.0459,-427.90607873950825,-949.9519787395081,0
582,-520.044,-613.9488677587265,-1133.9928677587263,0
583,-123.22199999999987,-604.491885801621,-727.7138858016209,0
584,-565.6427999999999,-551.1881983497107,-1116.8309983497106,0
585,-36.1553999999998,-642.5585420800194,-678.7139420800191,1
586,-444.82199999999995,-672.4414844430703,-1117.2634844430702,0
587,-522.0503999999999,-262.3268614195318,-784.3772614195316,0
588,-549.4079999999999,-366.9521479551372,-916.3601479551371,0
589,-113.21999999999981,-435.85211049417006,-549.0721104941699,0
590,-9.00659999999998,-186.58048903593564,-195.58708903593563,0
591,-527.3219999999999,-160.63303589928887,-687.9550358992888,0
592,-531.996,-187.96009919365574,-719.9560991936557,2
593,-567.204,-339.5722194500343,-906.7762194500342,0
594,-133.22399999999985,-440.3834692628687,-573.6074692628686,0
595,-521.1270000000001,-601.1880866713475,-1122.3150866713477,0
596,-502.632,-720.6614153370192,-1223.2934153370193,2
597,-526.7258999999999,-902.3897064030718,-1429.1156064030718,0
598,-599.418,-975.6821402941067,-1575.1001402941067,0
599,-63.20999999999981,-1228.7734638880981,-1291.983463888098,0
600,-9.000599999999986,-1372.086188983768,-1381.086788983768,0
601,-527.3219999999999,-1427.3403374419465,-1954.6623374419464,0
602,-479.23199999999986,-1598.8993714427434,-2078.1313714427433,2
603,-526.7303999999999,-1518.7366368867986,-2045.4670368867985,0
604,-490.0379999999999,-1704.2980682837015,-2194.3360682837015,0
605,-73.21199999999985,-1843.8640357201564,-1917.0760357201561,0
606,-525.7877999999998,-2035.0266926996317,-2560.8144926996315,0
607,-8.081399999999757,-2065.5196997366065,-2073.601099736606,2
608,-469.22999999999996,-2269.8593150237307,-2739.0893150237307,0
609,-522.0503999999999,-969.8144358587368,-1491.8648358587366,0
610,-580.0499999999998,-1228.6768000124725,-1808.7268000124723,0
611,-63.20999999999981,-1462.951143712219,-1526.1611437122187,0
612,-535.6367999999998,-1575.0023361534704,-2110.63913615347,0
613,-11.585699999999838,-1632.615309863288,-1644.201009863288,2
614,-439.224,-1899.9616651103488,-2339.185665110349,0
615,-481.188,-1407.1763073616612,-1888.3643073616613,0
616,-490.0379999999999,-1617.5795979040895,-2107.6175979040895,0
617,-73.21199999999985,-1718.031251817679,-1791.2432518176788,0
618,-9.000599999999986,-1933.0562525585112,-1942.0568525585113,0
619,-525.573,-1964.905191662494,-2490.478191662494,0
620,-449.226,-2165.4343213314046,-2614.6603213314047,2
621,-522.0503999999999,-679.7548667636657,-1201.8052667636657,0
622,-520.0439999999999,-237.93547911612978,-757.9794791161296,0
623,-33.203999999999816,-302.9532563871125,-336.15725638711234,0
624,-9.00659999999998,-276.74139553019535,-285.74799553019534,0
625,-527.3219999999999,-330.33928013483353,-857.6612801348334,0
626,-449.226,-469.13605702397257,-918.3620570239725,2
627,-522.0503999999999,-808.7799116914042,-1330.830311691404,0
628,-528.267,-811.5303622717322,-1339.7973622717323,0
629,-31.454999999999902,-833.6066291856264,-865.0616291856263,0
630,-9.00659999999998,-901.3877202526237,-910.3943202526236,0
631,-527.3279999999999,-898.2704436860873,-1425.5984436860872,0
632,-461.98199999999997,-1234.685044409662,-1696.667044409662,2
633,-522.0459,-1109.599961948249,-1631.6458619482491,0
634,-542.802,-1046.8044325469778,-1589.6064325469779,0
635,-23.20199999999977,-1095.3641221073474,-1118.5661221073472,0
636,-9.000599999999986,-1164.977681712782,-1173.978281712782,0
637,-527.3219999999999,-1559.0247963247912,-2086.3467963247913,0
638,-531.9959999999998,-1984.1851078521436,-2516.181107852143,2
639,-532.9514999999999,-1257.2327637403596,-1790.1842637403595,0
640,-41.45699999999988,-1281.0029334687551,-1322.459933468755,0
641,-9.00659999999998,-1406.6120889886056,-1415.6186889886055,0
642,-527.3219999999999,-1647.387575998907,-2174.709575998907,0
643,-521.9939999999999,-2296.16569354701,-2818.1596935470097,2
644,-481.1939999999999,-807.1473967002557,-1288.3413967002557,0
645,-532.947,-828.6078096555826,-1361.5548096555826,0
646,-51.458999999999925,-850.2766843798553,-901.7356843798552,0
647,-9.00659999999998,-658.2895909518512,-667.2961909518511,0
648,-542.9279999999999,-489.17142189625105,-1032.099421896251,0
649,-622.014,-824.8347039794634,-1446.8487039794634,1
650,-67.01099999999997,-872.4396878231119,-939.4506878231118,0
651,-42.2045999999998,-944.0745374292343,-986.2791374292341,0
652,-522.0459,-992.859808275513,-1514.905708275513,0
653,-560.082,-1472.5479003716277,-2032.6299003716276,0
654,-576.0059999999997,-1901.241623255708,-2477.247623255708,2
655,-73.21199999999985,-1966.4660358114504,-2039.6780358114502,0
656,-635.2079999999999,-1980.415844098293,-2615.623844098293,0
657,-62.20859999999982,-1923.810727580953,-1986.019327580953,0
658,-522.0503999999999,-2050.9493289693924,-2572.999728969392,0
659,-630.096,-2988.083216712681,-3618.179216712681,0
660,-605.9999999999999,-3209.6652333226284,-3815.6652333226284,2
661,-73.21199999999985,-3337.4117414880384,-3410.6237414880384,0
662,-695.2199999999999,-3413.726660117942,-4108.946660117942,0
663,-132.22259999999986,-770.3567737671219,-902.5793737671218,0
664,-522.0503999999999,-985.3895129451207,-1507.4399129451206,0
665,-570.0899999999999,-1477.2026487775995,-2047.2926487775994,0
666,-616.0079999999997,-1664.3685435890964,-2280.376543589096,2
667,-113.21999999999981,-1779.0928924595255,-1892.3128924595253,0
668,-685.2239999999999,-1807.7552698182226,-2492.9792698182227,0
669,-72.21059999999986,-2139.8627523485916,-2212.0733523485915,0
670,-522.0459,-2303.3655222063403,-2825.4114222063404,0
671,-570.084,-3088.1732111755364,-3658.257211175536,0
672,-117.02399999999997,-3493.2591943468624,-3610.2831943468623,2
673,-685.2179999999998,-3577.2928241898235,-4262.510824189823,0
674,-72.21059999999986,-1947.9186530471159,-2020.1292530471158,0
675,-522.0503999999999,-2109.863094821294,-2631.913494821294,0
676,-542.9219999999999,-2888.9125097324927,-3431.8345097324927,0
677,-626.0039999999998,-3210.879841344979,-3836.883841344979,2
678,-133.22399999999985,-3378.0615169387042,-3511.285516938704,0
679,-665.2139999999998,-3463.0876067784106,-4128.30160677841,0
680,-42.204599999999864,-2044.482743602618,-2086.687343602618,0
681,-522.0503999999999,-2106.040527203174,-2628.090927203174,0
682,-590.0939999999999,-2957.998284125413,-3548.0922841254132,0
683,-154.0199999999999,-3224.6303414327804,-3378.6503414327804,2
684,-605.2019999999999,-3342.5989063734364,-3947.800906373436,0
685,-635.2139999999998,-3626.517551315587,-4261.731551315586,0
686,-92.21459999999988,-2671.4143536503075,-2763.6289536503073,0
687,-522.0459,-1472.8052730154868,-1994.851173015487,0
688,-630.096,-2175.1078410046707,-2805.2038410046707,0
689,-114.01199999999992,-2407.797493330552,-2521.8094933305515,2
690,-635.2139999999997,-2534.2976068331045,-3169.5116068331045,0
691,-173.23199999999989,-2764.126256161249,-2937.358256161249,0
692,-605.2019999999998,-2925.2781404319303,-3530.48014043193,0
693,-481.1939999999999,-1575.6433447960235,-2056.8373447960234,0
694,-660.102,-2234.3823991330473,-2894.484399133047,0
695,-124.01999999999988,-2391.3632346425334,-2515.3832346425334,2
696,-675.2159999999998,-2562.2022263843437,-3237.4182263843436,0
697,-162.22859999999983,-2673.6981635928914,-2835.9267635928913,0
698,-565.1939999999998,-3062.7585320353865,-3627.9525320353864,0
699,-522.0503999999999,-197.9386661457421,-719.989066145742,0
700,-700.1160000000001,-372.0048506254843,-1072.1208506254843,0
701,-124.0139999999999,-387.26450335081785,-511.27850335081774,2
702,-735.2279999999997,-458.151797988396,-1193.3797979883957,0
703,-242.60399999999993,-474.4476683471002,-717.0516683471001,0
704,-546.9074999999998,-666.6055797012871,-1213.5130797012869,0
705,-479.439,-685.0689527339566,-1164.5079527339567,0
706,-124.0139999999999,-637.2948061925501,-761.30880619255,0
707,-760.1220000000001,-668.1119965993726,-1428.2339965993726,0
708,-259.4045999999999,-724.8100318167666,-984.2146318167665,2
709,-608.1089999999998,-1256.3117566909896,-1864.4207566909895,0
710,-520.2999,-1282.1830481210118,-1802.4829481210118,0
711,-94.01399999999983,-1562.5208293722756,-1656.5348293722755,0
712,-797.9939999999998,-1612.9625910107154,-2410.9565910107153,0
713,-779.9744999999999,-1750.6809148315854,-2530.6554148315854,0
714,-270.3246,-1777.28762725677,-2047.61222725677,2
715,-523.0014,-2579.1639082376196,-3102.1653082376197,0
716,-665.4209999999999,-2612.9130793044,-3278.3340793044,0
717,-57.00899999999992,-771.2217745600519,-828.2307745600518,0
718,-275.0045999999999,-569.5928214279235,-844.5974214279233,0
719,-793.326,-765.2852249688059,-1558.6112249688058,0
720,-777.9959999999999,-1208.6873003386775,-1986.6833003386773,2
721,-481.188,-1384.6393461435687,-1865.8273461435688,0
722,-828.81,-1436.5805616114958,-2265.3905616114957,0
723,-53.207999999999835,-1517.918215846954,-1571.1262158469538,0
724,-275.0045999999999,-1652.2510499988261,-1927.2556499988261,0
725,-793.3199999999998,-1998.2450975793736,-2791.5650975793733,0
726,-797.9939999999996,-2610.5793626873115,-3408.573362687311,2
727,-848.8019999999998,-2746.7859108419793,-3595.587910841979,0
728,-63.20999999999981,-3001.033930534979,-3064.243930534979,0
729,-275.0045999999999,-3248.0693150786597,-3523.0739150786594,0
730,-793.326,-3525.5502656401823,-4318.876265640182,0
731,-767.9879999999999,-4525.159236977192,-5293.147236977193,2
732,-522.0503999999999,-1727.0732352740577,-2249.1236352740575,0
733,-858.81,-1822.786394507047,-2681.596394507047,0
734,-83.21399999999983,-2068.4354310014664,-2151.6494310014664,0
735,-275.0045999999999,-2383.996602113537,-2659.0012021135367,0
736,-793.326,-2525.928219926731,-3319.254219926731,0
737,-737.9879999999999,-3572.483697964516,-4310.471697964516,2
738,-522.0459,-3012.4370149247757,-3534.4829149247757,0
739,-838.812,-3277.4568235142324,-4116.268823514232,0
740,-73.21199999999985,-3492.6613685777725,-3565.8733685777725,0
741,-275.0045999999999,-3805.9390470684107,-4080.9436470684104,0
742,-793.3199999999998,-3944.535039773383,-4737.8550397733825,2
743,-687.9719999999996,-5187.2187335796825,-5875.190733579682,2
744,-522.0503999999999,-5292.480543710629,-5814.530943710629,0
745,-395.82059999999996,-3260.9291291832083,-3656.7497291832083,0
746,-868.8059999999998,-3464.9818809851745,-4333.7878809851745,0
747,-12.395999999999775,-3790.979509308907,-3803.3755093089067,0
748,-793.326,-3874.883827936007,-4668.209827936007,0
749,-523.0014,-5103.083740793948,-5626.085140793948,2
750,-655.4189999999999,-5151.73329138413,-5807.15229138413,0
751,-385.8246,-4089.8655858108596,-4475.6901858108595,0
752,-798.951,-2074.985387900358,-2873.936387900358,0
753,-10.651499999999828,-2107.624530128647,-2118.276030128647,0
754,-802.6859999999999,-2429.9855388229967,-3232.671538822997,0
755,-449.0285999999999,-3424.8748466995926,-3873.9034466995927,2
756,-552.8558999999999,-3465.948313232614,-4018.804213232614,0
757,-747.1979999999996,-3666.8302490782903,-4414.02824907829,0
758,-838.812,-1896.40789183715,-2735.21989183715,0
759,-12.395999999999844,-2047.1022468086176,-2059.4982468086173,0
760,-826.0799999999999,-2300.5399798501417,-3126.6199798501416,0
761,-479.0286,-3070.2677514437655,-3549.2963514437656,2
762,-562.8624,-3215.284328882215,-3778.146728882215,0
763,-737.1899999999996,-3428.5560710337268,-4165.746071033726,0
764,-6.197999999999888,-1015.312892659204,-1021.5108926592038,0
765,-846.09,-1177.0608310533487,-2023.1508310533486,0
766,-489.0366,-1745.999894043525,-2235.036494043525,2
767,-592.8624,-1937.5090064306798,-2530.3714064306796,0
768,-805.149,-2201.1813219774112,-3006.330321977411,0
769,-10.651499999999828,-2235.3104191588245,-2245.9619191588245,0
770,-896.1,-1434.2893474547675,-2330.3893474547676,0
771,-539.0465999999999,-1877.5003015238706,-2416.5469015238705,2
772,-523.0029,-2219.773678153298,-2742.776578153298,0
773,-785.4554999999999,-2252.5269770242985,-3037.9824770242985,0
774,-798.9554999999999,-2332.164959622044,-3131.120459622044,0
775,-10.646999999999935,-1006.6655513238857,-1017.3125513238856,0
776,-956.1060000000001,-1170.4147735833747,-2126.5207735833746,0
777,-599.0526,-1443.9361708730603,-2042.9887708730603,2
778,-882.1589999999999,-1864.0207294984677,-2746.1797294984676,2
779,-103.41899999999994,-1895.5161220334921,-1998.935122033492,0
780,-562.8624,-1959.1272342550903,-2521.98963425509,0
781,-810.3959999999995,-2094.97534830365,-2905.37134830365,0
782,-1041.3228,-2377.954187952325,-3419.276987952325,0
783,-691.3481999999999,-2477.1042832307244,-3168.4524832307243,2
784,-1022.0339999999997,-2968.684292746536,-3990.7182927465356,2
785,-115.17599999999989,-3142.77146957904,-3257.94746957904,0
786,-602.8643999999999,-3396.062383931655,-3998.926783931655,0
787,-810.3959999999996,-3763.0585685051465,-4573.454568505146,0
788,-1041.3228,-1955.2170848498868,-2996.5398848498867,0
789,-591.3281999999997,-2050.309599114783,-2641.637799114783,2
790,-1062.0479999999995,-2179.4959200593967,-3241.5439200593964,2
791,-21.75599999999979,-2345.845027324316,-2367.601027324316,0
792,-542.8538999999998,-2960.8294513531173,-3503.6833513531174,0
793,-826.0019999999995,-3079.661518738707,-3905.6635187387064,0
794,-1041.3228,-3964.132097810173,-5005.454897810173,0
795,-565.6427999999999,-4250.034746001757,-4815.677546001757,2
796,-12.395999999999775,-4565.1658833192705,-4577.56188331927,2
797,-522.006,-5518.372448064336,-6040.378448064336,0
798,-873.1619999999996,-5811.875197386813,-6685.037197386812,0
799,-1154.8139999999999,-5168.616421248535,-6323.430421248535,0
800,-1041.3228,-5487.033153717955,-6528.355953717955,0
801,-521.4671999999997,-5649.225674373436,-6170.692874373436,2
802,-9.341199999999798,-5703.739247098249,-5713.080447098248,2
803,-854.5979999999996,-6879.824151822487,-7734.422151822487,0
804,-522.0503999999999,-4499.238001039732,-5021.288401039732,0
805,-1041.3228,-5574.601793850392,-6615.924593850392,0
806,-531.3161999999998,-5739.773642749338,-6271.089842749338,2
807,-12.21559999999979,-5851.538994050104,-5863.754594050103,2
808,-876.9689999999998,-7273.498710310527,-8150.467710310527,0
809,-1041.3228,-5151.476022354069,-6192.798822354069,0
810,-611.3321999999998,-5333.896918972303,-5945.229118972303,2
811,-97.16879999999992,-5905.285751671031,-6002.454551671031,2
812,-542.8584,-6746.342086065769,-7289.200486065769,0
813,-913.1699999999997,-6966.517271364668,-7879.687271364668,2
814,-1041.3228,-7095.162714836075,-8136.485514836075,0
815,-750.7181999999999,-4538.094882216546,-5288.813082216546,2
816,-1184.82,-5119.630162423845,-6304.450162423845,2
817,-237.20279999999997,-5875.822227474968,-6113.025027474968,0
818,-1041.3228,-7065.282751596005,-8106.605551596005,0
819,-774.1181999999999,-7254.105000618616,-8028.223200618616,2
820,-1204.83,-5258.534328963622,-6463.364328963622,2
821,-732.8919,-5744.013814882025,-6476.905714882025,0
822,-260.39879999999965,-6010.368511072254,-6270.7673110722535,2
823,-1041.3228,-6188.672405739017,-7229.995205739017,0
824,-778.4387999999999,-6495.392178990342,-7273.8309789903415,2
825,-995.9459999999996,-6912.246954178905,-7908.192954178905,2
826,-734.802,-503.9992063485815,-1238.8012063485814,0
827,-1144.812,-651.1762348925896,-1795.9882348925894,0
828,-260.3927999999999,-804.7216571930668,-1065.1144571930668,0
829,-1041.3228,-913.147627714161,-1954.470427714161,0
830,-774.1181999999999,-982.10383870546,-1756.22203870546,2
831,-1065.9539999999997,-1343.6783688401365,-2409.632368840136,2
832,-775.6524000000001,-1175.4999541566228,-1951.152354156623,0
833,-1154.8139999999999,-1377.8552169545571,-2532.6692169545568,0
834,-260.3987999999999,-1693.7613327214149,-1954.1601327214148,0
835,-1041.3228,-1916.5610112907966,-2957.8838112907965,0
836,-774.1181999999999,-2022.4143621479311,-2796.532562147931,2
837,-1085.9579999999999,-2553.7902254405226,-3639.748225440522,2
838,-775.6538999999999,-2962.739570060116,-3738.3934700601158,0
839,-1144.8179999999998,-3187.015818215459,-4331.833818215458,0
840,-260.39879999999965,-3603.9573983177015,-3864.356198317701,0
841,-1041.3228,-4073.460430095714,-5114.783230095714,0
842,-774.1181999999999,-4218.886346998326,-4993.004546998326,2
843,-1168.0079999999996,-5384.628350736525,-6552.636350736525,2
844,-789.0054,-5437.14282321147,-6226.14822321147,0
845,-1340.649,-5489.775608852839,-6830.424608852838,0
846,-260.3927999999999,-4773.359305795261,-5033.752105795261,0
847,-1041.3228,-5326.713395289404,-6368.036195289404,0
848,-774.1181999999999,-5468.470940765801,-6242.589140765801,2
849,-1288.0379999999998,-6506.876410809997,-7794.914410809996,1
850,-878.8704,-6723.987331189731,-7602.857731189731,0
851,-260.3987999999999,-7103.083592356211,-7363.482392356211,2
852,-1342.3979999999997,-7354.997613112386,-8697.395613112385,0
853,-1041.3228,-2961.505944991876,-4002.8287449918757,0
854,-774.1181999999999,-3080.84862100616,-3854.96682100616,2
855,-1368.0539999999999,-4116.848390455981,-5484.902390455981,2
856,-260.39879999999965,-4608.26379887263,-4868.66259887263,0
857,-1041.3228,-5243.532409443932,-6284.855209443932,0
858,-774.1181999999999,-5412.950296793381,-6187.068496793381,2
859,-998.8944,-6439.528975183063,-7438.423375183063,1
860,-1378.05,-6559.879340353754,-7937.929340353754,2
861,-260.3927999999999,-7298.154297187444,-7558.547097187444,0
862,-1041.3228,-7423.655883053848,-8464.978683053847,0
863,-774.1181999999999,-7613.229264904611,-8387.347464904611,2
864,-1395.1619999999996,-7804.395404514049,-9199.55740451405,2
865,-1041.3228,-6302.517435914002,-7343.840235914002,0
866,-1428.0659999999998,-6530.643370296682,-7958.709370296682,2
867,-1041.3228,-6763.038318109859,-7804.361118109859,0
868,-857.3261999999999,-6944.885933228535,-7802.212133228534,2
869,-278.39999999999986,-7440.353144770004,-7718.753144770004,2
870,-1536.7499999999998,-8138.997266384983,-9675.747266384982,0
871,-1041.3228,-7403.047083164848,-8444.369883164847,0
872,-1418.064,-7733.976945846741,-9152.04094584674,2
873,-1041.3228,-7868.34383159647,-8909.66663159647,0
874,-867.3341999999997,-8072.044547834348,-8939.378747834347,2
875,-353.17079999999976,-8698.770870198974,-9051.941670198974,2
876,-1535.1899999999998,-9468.10813831828,-11003.298138318281,0
877,-1041.3228,-8213.214622180527,-9254.537422180527,0
878,-1041.3228,-8635.2425020957,-9676.5653020957,2
879,-1418.0579999999998,-8706.591659898968,-10124.649659898967,2
880,-917.3381999999998,-8850.163218268915,-9767.501418268916,2
881,-455.93879999999996,-9977.0064706582,-10432.9452706582,2
882,-1637.9639999999997,-10291.728616709635,-11929.692616709635,0
883,-1578.924,-8432.346034698106,-10011.270034698107,0
884,-1041.3228,-8808.84662515789,-9850.16942515789,2
885,-1041.3228,-9543.227216722864,-10584.550016722864,2
886,-867.3281999999997,-9769.35552633847,-10636.68372633847,2
887,-545.9628,-10464.060498465955,-11010.023298465954,2
888,-1747.9859999999996,-10860.047436155864,-12608.033436155863,0
889,-1583.604,-11020.331009547763,-12603.935009547762,0
890,-1041.3228,-8764.367011941022,-9805.689811941022,2
891,-1041.3228,-9323.612759666836,-10364.935559666836,2
892,-897.3401999999998,-9536.821938151095,-10434.162138151096,2
893,-1790.0279999999996,-9823.383097939777,-11613.411097939777,2
894,-664.7747999999998,-10403.540776101183,-11068.315576101182,2
895,-1843.9499999999998,-10703.151402377816,-12547.101402377815,0
896,-2072.8379999999997,-7619.708754641188,-9692.546754641187,0
897,-1041.3228,-8289.91981116558,-9331.24261116558,2
898,-1041.3228,-8795.841303454466,-9837.164103454466,2
899,-780.3161999999999,-8989.721553653495,-9770.037753653494,2
900,-2048.1893999999998,-10176.863145335548,-12225.052545335548,2
