,Bus,Headway,Time
152,bus.5,26.918499999999966,12:52:47
153,bus.0,20.200999999999993,12:52:48
154,bus.1,25.40100000000004,12:52:48
155,bus.5,26.91599999999997,12:52:48
156,bus.0,20.200999999999993,12:52:49
157,bus.1,25.40100000000004,12:52:49
158,bus.5,26.91599999999997,12:52:49
159,bus.0,20.200999999999993,12:52:49
160,bus.1,25.40100000000004,12:52:49
161,bus.0,20.200999999999993,12:52:50
162,bus.1,25.40100000000004,12:52:50
163,bus.5,81.59999999999991,12:52:50
164,bus.0,20.200999999999993,12:52:51
165,bus.1,25.40100000000004,12:52:51
166,bus.5,20.200999999999993,12:52:51
167,bus.0,20.200999999999993,12:52:51
168,bus.1,25.40100000000004,12:52:51
169,bus.5,20.200999999999993,12:52:52
170,bus.0,20.200999999999993,12:52:52
171,bus.1,25.40100000000004,12:52:52
172,bus.5,20.200999999999993,12:52:53
173,bus.0,20.200999999999993,12:52:53
174,bus.1,25.40100000000004,12:52:53
175,bus.4,95.00999999999992,12:52:53
176,bus.5,20.200999999999993,12:52:54
177,bus.0,20.200999999999993,12:52:54
178,bus.1,25.40100000000004,12:52:54
179,bus.5,20.200999999999993,12:52:55
180,bus.0,20.200999999999993,12:52:55
181,bus.1,25.40100000000004,12:52:55
182,bus.3,81.6049999999999,12:52:55
183,bus.5,20.200999999999993,12:52:56
184,bus.0,20.200999999999993,12:52:56
185,bus.1,25.40100000000004,12:52:56
186,bus.3,20.200999999999993,12:52:56
187,bus.5,20.200999999999993,12:52:56
188,bus.2,95.00999999999992,12:52:56
189,bus.0,20.200999999999993,12:52:57
190,bus.1,25.40100000000004,12:52:57
191,bus.3,20.200999999999993,12:52:57
192,bus.5,20.200999999999993,12:52:57
193,bus.2,95.01499999999992,12:52:57
194,bus.0,20.200999999999993,12:52:57
195,bus.1,25.40100000000004,12:52:57
196,bus.3,20.200999999999993,12:52:58
197,bus.5,20.200999999999993,12:52:58
198,bus.0,20.200999999999993,12:52:58
199,bus.1,25.40100000000004,12:52:58
200,bus.3,20.200999999999993,12:52:58
201,bus.2,95.00999999999992,12:52:59
202,bus.5,20.200999999999993,12:52:59
203,bus.3,20.200999999999993,12:52:59
204,bus.0,20.200999999999993,12:52:59
205,bus.1,25.40100000000004,12:52:59
206,bus.3,25.177444444444376,12:53:00
207,bus.5,20.200999999999993,12:53:00
208,bus.0,20.200999999999993,12:53:00
209,bus.1,25.40100000000004,12:53:00
210,bus.3,20.200999999999993,12:53:01
211,bus.3,20.944166666666604,12:53:01
212,bus.0,20.200999999999993,12:53:01
213,bus.1,25.40100000000004,12:53:01
214,bus.3,30.209444444444358,12:53:02
215,bus.5,20.200999999999993,12:53:02
216,bus.0,20.200999999999993,12:53:02
217,bus.1,25.40100000000004,12:53:02
218,bus.3,25.175222222222175,12:53:02
219,bus.5,20.200999999999993,12:53:03
220,bus.0,20.200999999999993,12:53:03
221,bus.1,25.40100000000004,12:53:03
222,bus.3,37.413499999999885,12:53:03
223,bus.3,49.334999999999866,12:53:04
224,bus.5,20.200999999999993,12:53:04
225,bus.0,20.200999999999993,12:53:04
226,bus.1,25.40100000000004,12:53:04
227,bus.4,95.00999999999992,12:53:04
228,bus.3,64.9299999999999,12:53:04
229,bus.5,20.200999999999993,12:53:05
230,bus.0,20.200999999999993,12:53:05
231,bus.1,25.40100000000004,12:53:05
232,bus.2,32.76666666666665,12:53:05
233,bus.3,20.200999999999993,12:53:05
234,bus.5,20.200999999999993,12:53:05
235,bus.0,20.200999999999993,12:53:06
236,bus.1,25.40100000000004,12:53:06
237,bus.2,32.76666666666665,12:53:06
238,bus.3,32.24644444444448,12:53:06
239,bus.5,20.200999999999993,12:53:06
240,bus.0,20.200999999999993,12:53:07
241,bus.1,25.40100000000004,12:53:07
242,bus.2,32.76666666666665,12:53:07
243,bus.3,32.24644444444448,12:53:07
244,bus.5,20.200999999999993,12:53:07
245,bus.0,20.200999999999993,12:53:08
246,bus.1,25.40100000000004,12:53:08
247,bus.2,32.76666666666665,12:53:08
248,bus.3,20.200999999999993,12:53:08
249,bus.5,20.200999999999993,12:53:08
250,bus.0,20.200999999999993,12:53:09
251,bus.1,25.40100000000004,12:53:09
252,bus.2,32.76666666666665,12:53:09
253,bus.3,20.200999999999993,12:53:09
254,bus.5,20.200999999999993,12:53:09
255,bus.0,20.200999999999993,12:53:10
256,bus.1,25.40100000000004,12:53:10
257,bus.2,20.200999999999993,12:53:10
258,bus.3,20.200999999999993,12:53:10
259,bus.5,20.200999999999993,12:53:11
260,bus.0,20.200999999999993,12:53:11
261,bus.1,25.40100000000004,12:53:11
262,bus.2,20.200999999999993,12:53:11
263,bus.3,25.40100000000001,12:53:11
