,HeadwayRew,SD,Reward,Action
453,-641.256,-2272.2130934888614,-2913.4690934888613,0
454,-512.4408,-2304.8485905923526,-2817.2893905923524,1
455,-709.6935000000001,-2676.777927949115,-3386.4714279491154,1
456,-2.8026000000000293,-1715.7810230005718,-1718.5836230005718,0
457,-528.6006000000001,-1266.5010628587024,-1795.1016628587026,0
458,-778.4387999999999,-1209.9173231625743,-1988.3561231625742,0
459,-512.4408,-1470.510061169253,-1982.9508611692531,1
460,-860.8163999999999,-1968.9428395856385,-2829.759239585638,1
461,-774.7014,-1614.9015573712227,-2389.6029573712226,0
462,-1.6463999999999486,-1644.5238094962324,-1646.1702094962322,0
463,-528.6066000000002,-1163.4516706765262,-1692.0582706765263,0
464,-778.4387999999999,-1296.5958798158952,-2075.0346798158953,0
465,-512.4348,-1686.4859784639646,-2198.920778463965,1
466,-870.8198999999998,-2150.982891610252,-3021.802791610252,1
467,-39.80459999999994,-2503.033207929931,-2542.837807929931,0
468,-788.0498999999999,-2050.960662443063,-2839.010562443063,0
469,-528.6006000000001,-1523.8842078349944,-2052.4848078349946,0
470,-778.4387999999999,-1716.041035510385,-2494.479835510385,0
471,-512.4408,-2033.9319512270374,-2546.3727512270375,1
472,-900.8244,-2644.2150650051144,-3545.0394650051144,1
473,-29.80259999999989,-1626.4213103894358,-1656.2239103894358,0
474,-788.0484,-1468.9264420733334,-2256.9748420733335,0
475,-528.6006000000001,-790.4351115401919,-1319.035711540192,0
476,-512.4408,-1127.7413355907463,-1640.1821355907464,0
477,-755.0387999999999,-1150.9031714266844,-1905.9419714266842,1
478,-63.00059999999971,-1777.081227431343,-1840.0818274313426,1
479,-788.0484,-1834.718516709186,-2622.766916709186,0
480,-1010.8464,-841.9207563660608,-1852.7671563660608,0
481,-528.6066000000002,-926.5620822277492,-1455.1686822277493,0
482,-512.4348,-1234.9984340970732,-1747.4332340970732,0
483,-735.6768,-1364.3534178829507,-2100.0302178829506,1
484,-66.00960000000005,-2022.6549557450476,-2088.6645557450474,1
485,-563.5550999999998,-2089.6206043203156,-2653.175704320315,0
486,-1054.0478999999998,-1510.3896815060675,-2564.4375815060675,0
487,-512.4408,-1810.2979754725466,-2322.7387754725464,0
488,-695.6687999999999,-2270.696530191171,-2966.365330191171,1
489,-734.8464,-2728.362329310387,-3463.208729310387,1
490,-621.8105999999999,-2570.6962031498183,-3192.506803149818,0
491,-1054.0464,-2892.5167793616847,-3946.563179361685,0
492,-507.7607999999999,-1405.0438518265385,-1912.8046518265382,0
493,-625.6547999999999,-1818.0138940307604,-2443.6686940307604,1
494,-193.02659999999986,-2188.7122109181514,-2381.738810918151,1
495,-685.1736,-2260.6405984931694,-2945.8141984931694,0
496,-1054.0523999999998,-2729.389763298749,-3783.4421632987487,0
497,-512.4348,-1600.220141799941,-2112.6549417999413,0
498,-615.6527999999998,-2203.345138647144,-2818.9979386471437,1
499,-764.8479,-2479.218655589342,-3244.066555589342,1
500,-703.5831,-2550.3671936060937,-3253.9502936060935,0
