,HeadwayRew,SD,Reward,Action
442,-761.8386000000002,-3440.348187159098,-4202.1867871590985,2
443,-1.5599999999999965,-3604.187863521484,-3605.747863521484,2
444,-635.6567999999997,-3856.3707181176915,-4492.027518117691,2
445,-615.8238,-4384.817979751903,-5000.641779751903,2
446,-891.6527999999998,-4633.900149861765,-5525.552949861765,2
447,-1471.986,-4825.4305160840895,-6297.416516084089,2
448,-701.8326,-2035.0587878486458,-2736.8913878486455,2
449,-1.5599999999999965,-2240.2936481631154,-2241.8536481631154,2
450,-525.7877999999998,-2433.008499551304,-2958.7962995513035,2
451,-517.7297999999998,-2465.9994097503127,-2983.7292097503123,2
452,-923.8441999999999,-2532.6971946918566,-3456.5413946918566,2
453,-676.8801999999997,-3063.445328384367,-3740.3255283843664,2
454,-1545.192,-3176.385146672236,-4721.577146672236,2
455,-500.5458,-1232.1799052447207,-1732.7257052447208,2
456,-981.6767999999997,-1402.9539800007697,-2384.6307800007694,2
457,-1.5599999999999965,-1431.8715968968727,-1433.4315968968726,2
458,-475.3541999999999,-1520.6089405234998,-1995.9631405234995,2
459,-695.0226,-2032.9119680891251,-2727.934568089125,2
460,-470.84520000000003,-1921.443432827403,-2392.288632827403,2
461,-1601.6499,-1951.5107614928038,-3553.1606614928037,2
462,-951.6647999999998,-914.0338451064052,-1865.698645106405,2
463,-1.5599999999999965,-933.3438285124203,-934.9038285124202,2
464,-449.6747999999999,-1053.6313755557753,-1503.306175555775,2
465,-755.0345999999997,-1272.5946758056505,-2027.6292758056502,2
466,-429.8418,-558.8667104059787,-988.7085104059786,2
467,-1587.954,-578.4956458109449,-2166.4496458109447,2
468,-941.6627999999997,-641.914375563872,-1583.5771755638716,2
469,-1.5599999999999965,-685.1195994536688,-686.6795994536687,2
470,-439.6727999999999,-822.5962010610067,-1262.2690010610065,2
471,-836.0519999999999,-1022.3985453606416,-1858.4505453606416,2
472,-368.97540000000004,-1268.178015457171,-1637.1534154571711,2
473,-1617.9600000000003,-1324.4543274705836,-2942.414327470584,2
474,-910.7689999999999,-1452.2313314344929,-2363.0003314344926,2
475,-1.5599999999999965,-1795.5555534584707,-1797.1155534584707,2
476,-932.2638416666667,-1861.995384586713,-2794.25922625338,2
477,-375.3341999999998,-1895.6373454739585,-2270.971545473958,2
478,-370.79726875,-1907.4467646568803,-2278.24403340688,2
479,-941.6627999999997,-2068.432594717287,-3010.0953947172866,2
480,-1748.8358999999998,-2269.2402867234864,-4018.076186723486,2
481,-917.8206,-1571.284556943423,-2489.105156943423,2
482,-1.5599999999999965,-1175.6269414893295,-1177.1869414893295,2
483,-252.6407999999999,-1005.9711786240313,-1258.611978624031,2
484,-851.6447999999998,-1503.3962558893854,-2355.0410558893855,2
485,-1007.8386,-1744.3636076103962,-2752.2022076103963,2
486,-1.5599999999999965,-1612.7770900599448,-1614.3370900599448,2
487,-295.3241999999998,-1702.4790303815462,-1997.803230381546,2
488,-290.8106999999999,-1856.3815759577974,-2147.1922759577974,2
489,-871.6547999999997,-2089.6311817054116,-2961.2859817054114,2
490,-1021.0325999999998,-2401.3102913941702,-3422.34289139417,2
491,-1852.0523999999998,-2358.710000308549,-4210.762400308548,2
492,-1.5599999999999965,-1460.7158287025654,-1462.2758287025654,2
493,-252.63479999999993,-1668.5053071536813,-1921.1401071536811,2
494,-1113.8105999999998,-2162.2541270627744,-3276.064727062774,2
495,-778.4387999999999,-2305.628736375395,-3084.067536375395,2
496,-1801.1879999999996,-2342.268511981968,-4143.456511981967,2
497,-1.5599999999999794,-2714.7454973819476,-2716.3054973819476,2
498,-379.6607999999999,-2923.3999657932545,-3303.060765793254,2
499,-359.82779999999997,-3506.829439187991,-3866.657239187991,2
500,-1113.8045999999997,-3650.0155518694555,-4763.820151869455,2
